省份,日期,新增确诊,新增治愈,新增死亡,累计确诊人数,累计治愈人数,累计死亡人数
重庆,2020-02-09,1,0,0,11,0,0
重庆,2020-02-10,3,1,0,14,1,0
重庆,2020-02-15,0,1,0,14,2,0
重庆,2020-02-16,0,1,0,14,3,0
重庆,2020-02-17,0,2,0,14,5,0
重庆,2020-02-18,0,3,0,14,8,0
重庆,2020-02-19,0,1,0,14,9,0
重庆,2020-02-25,0,1,0,14,10,0
重庆,2020-03-03,0,1,0,14,11,0
重庆,2020-03-04,0,1,0,14,12,0
重庆,2020-03-09,0,1,0,14,13,0
重庆,2020-03-14,0,1,0,14,14,0
甘肃,2020-01-25,1,0,0,1,0,0
甘肃,2020-01-29,1,0,0,2,0,0
甘肃,2020-02-01,1,0,0,3,0,0
甘肃,2020-02-02,0,1,0,3,1,0
甘肃,2020-02-05,2,0,0,5,1,0
甘肃,2020-02-07,3,0,0,8,1,0
甘肃,2020-02-10,0,1,0,8,2,0
甘肃,2020-02-13,1,2,0,9,4,0
甘肃,2020-02-15,0,4,0,9,8,0
甘肃,2020-03-14,0,1,0,9,9,0
北京,2020-01-25,1,0,0,1,0,0
北京,2020-01-27,1,0,0,2,0,0
北京,2020-02-04,4,0,0,6,0,0
北京,2020-02-05,1,0,0,7,0,0
北京,2020-02-07,1,0,0,8,0,0
北京,2020-02-08,1,0,0,9,0,0
北京,2020-02-11,3,0,0,12,0,0
北京,2020-02-23,1,0,0,13,0,0
北京,2020-03-06,1,0,0,14,0,0
北京,2020-06-14,1,0,0,15,0,0
北京,2020-06-15,1,0,0,16,0,0
北京,2020-06-16,3,0,0,19,0,0
内蒙古,2020-01-25,2,0,0,2,0,0
内蒙古,2020-01-29,1,0,0,3,0,0
内蒙古,2020-01-31,2,0,0,5,0,0
内蒙古,2020-02-01,1,0,0,6,0,0
内蒙古,2020-02-02,3,0,0,9,0,0
内蒙古,2020-02-04,2,0,0,11,0,0
内蒙古,2020-02-05,0,2,0,11,2,0
内蒙古,2020-02-15,0,1,0,11,3,0
内蒙古,2020-02-20,0,2,0,11,5,0
内蒙古,2020-02-21,0,2,0,11,7,0
内蒙古,2020-02-24,0,2,0,11,9,0
内蒙古,2020-02-29,0,1,0,11,10,0
内蒙古,2020-03-05,0,1,0,11,11,0
四川,2020-01-25,2,0,0,2,0,0
四川,2020-01-27,1,0,0,3,0,0
四川,2020-01-29,2,0,0,5,0,0
四川,2020-02-02,1,0,0,6,0,0
四川,2020-02-03,2,0,0,8,0,0
四川,2020-02-04,2,0,0,10,0,0
四川,2020-02-05,2,0,0,12,0,0
四川,2020-02-06,5,0,0,17,0,0
四川,2020-02-09,6,0,0,23,0,0
四川,2020-02-10,4,2,0,27,2,0
四川,2020-02-11,9,0,0,36,2,0
四川,2020-02-12,1,1,0,37,3,0
四川,2020-02-13,6,0,0,43,3,0
四川,2020-02-14,1,0,0,44,3,0
四川,2020-02-15,6,0,0,50,3,0
四川,2020-02-16,7,0,0,57,3,0
四川,2020-02-17,5,3,0,62,6,0
四川,2020-02-18,3,2,0,65,8,0
四川,2020-02-19,2,0,0,67,8,0
四川,2020-02-20,1,1,0,68,9,0
四川,2020-02-21,1,1,0,69,10,0
四川,2020-02-22,0,2,0,69,12,0
四川,2020-02-24,0,6,0,69,18,0
四川,2020-02-25,2,0,0,71,18,0
四川,2020-02-26,3,0,0,74,18,0
四川,2020-02-27,4,2,0,78,20,0
四川,2020-02-28,0,11,0,78,31,0
四川,2020-02-29,0,9,0,78,40,0
四川,2020-03-01,0,7,0,78,47,0
四川,2020-03-03,0,6,0,78,53,0
四川,2020-03-04,0,4,0,78,57,0
四川,2020-03-05,0,1,0,78,58,0
四川,2020-03-06,0,8,0,78,66,0
四川,2020-03-08,0,5,0,78,71,0
四川,2020-03-11,0,3,0,78,74,0
四川,2020-03-12,0,2,0,78,76,0
四川,2020-03-15,0,1,0,78,77,0
四川,2020-03-19,0,1,0,78,78,0
河北,2020-01-25,2,0,0,2,0,0
河北,2020-01-27,2,0,0,4,0,0
河北,2020-01-29,2,0,0,6,0,0
河北,2020-01-30,1,0,0,7,0,0
河北,2020-01-31,3,0,0,10,0,0
河北,2020-02-01,1,0,0,11,0,0
河北,2020-02-03,3,0,0,14,0,0
河北,2020-02-05,4,0,0,18,0,0
河北,2020-02-06,4,2,0,22,2,0
河北,2020-02-07,4,0,0,26,2,0
河北,2020-02-08,1,0,0,27,2,0
河北,2020-02-10,0,1,0,27,3,0
河北,2020-02-11,2,0,0,29,3,0
河北,2020-02-12,2,2,0,31,5,0
河北,2020-02-13,0,2,0,31,7,0
河北,2020-02-14,0,2,0,31,9,0
河北,2020-02-16,0,1,0,31,10,0
河北,2020-02-18,0,2,0,31,12,0
河北,2020-02-19,0,1,0,31,13,0
河北,2020-02-20,0,4,0,31,17,0
河北,2020-02-21,0,2,0,31,19,0
河北,2020-02-22,1,3,0,32,22,0
河北,2020-02-23,0,4,0,32,26,0
河北,2020-02-24,0,1,0,32,27,0
河北,2020-02-25,0,1,0,32,28,0
河北,2020-02-26,0,1,0,32,29,0
河北,2020-02-27,0,1,0,32,30,0
河北,2020-02-29,0,1,0,32,31,0
河北,2020-03-07,0,1,0,32,32,0
陕西,2020-01-25,1,0,0,1,0,0
陕西,2020-01-26,2,0,0,3,0,0
陕西,2020-01-27,1,0,0,4,0,0
陕西,2020-01-28,2,0,0,6,0,0
陕西,2020-01-30,5,0,0,11,0,0
陕西,2020-01-31,2,0,0,13,0,0
陕西,2020-02-01,2,0,0,15,0,0
陕西,2020-02-03,1,0,0,16,0,0
陕西,2020-02-04,3,0,0,19,0,0
陕西,2020-02-05,1,0,0,20,0,0
陕西,2020-02-06,1,0,0,21,0,0
陕西,2020-02-11,0,1,0,21,1,0
陕西,2020-02-15,4,0,0,25,1,0
陕西,2020-02-17,0,1,0,25,2,0
陕西,2020-02-18,1,3,0,26,5,0
陕西,2020-02-20,0,5,0,26,10,0
陕西,2020-02-29,0,11,0,26,21,0
陕西,2020-03-04,0,2,0,26,23,0
陕西,2020-03-06,0,2,0,26,25,0
陕西,2020-03-16,0,1,0,26,26,0
山东,2020-01-25,1,0,0,1,0,0
山东,2020-01-26,2,0,0,3,0,0
山东,2020-01-27,1,0,0,4,0,0
山东,2020-01-28,3,0,0,7,0,0
山东,2020-01-31,1,0,0,8,0,0
山东,2020-02-02,1,0,0,9,0,0
山东,2020-02-03,1,0,0,10,0,0
山东,2020-02-04,2,0,0,12,0,0
山东,2020-02-05,0,2,0,12,2,0
山东,2020-02-06,1,0,0,13,2,0
山东,2020-02-07,1,0,0,14,2,0
山东,2020-02-08,0,1,0,14,3,0
山东,2020-02-09,2,2,0,16,5,0
山东,2020-02-10,1,1,0,17,6,0
山东,2020-02-11,1,0,0,18,6,0
山东,2020-02-12,0,1,0,18,7,0
山东,2020-02-14,0,2,0,18,9,0
山东,2020-02-15,0,2,0,18,11,0
山东,2020-02-16,0,2,0,18,13,0
山东,2020-02-20,0,1,0,18,14,0
山东,2020-02-22,0,1,0,18,15,0
山东,2020-02-23,0,1,0,18,16,0
山东,2020-02-24,0,1,0,18,17,0
山东,2020-03-02,0,1,0,18,18,0
云南,2020-01-25,1,0,0,1,0,0
云南,2020-01-27,1,0,0,2,0,0
云南,2020-01-29,2,0,0,4,0,0
云南,2020-01-31,0,1,0,4,1,0
云南,2020-02-01,1,0,0,5,1,0
云南,2020-02-09,0,1,0,5,2,0
云南,2020-02-10,1,0,0,6,2,0
云南,2020-02-11,1,0,0,7,2,0
云南,2020-02-12,0,1,0,7,3,0
云南,2020-02-13,1,0,0,8,3,0
云南,2020-02-20,1,0,0,9,3,0
云南,2020-02-21,0,1,0,9,4,0
云南,2020-02-25,0,1,0,9,5,0
云南,2020-02-27,0,2,0,9,7,0
云南,2020-02-28,0,1,0,9,8,0
云南,2020-03-01,0,1,0,9,9,0
浙江,2020-01-25,1,0,0,1,0,0
浙江,2020-01-26,2,0,0,3,0,0
浙江,2020-01-28,2,0,0,5,0,0
浙江,2020-01-30,1,0,0,6,0,0
浙江,2020-02-02,3,0,0,9,0,0
浙江,2020-02-03,0,1,0,9,1,0
浙江,2020-02-07,1,0,0,10,1,0
浙江,2020-02-10,0,2,0,10,3,0
浙江,2020-02-11,0,1,0,10,4,0
浙江,2020-02-17,0,1,0,10,5,0
浙江,2020-02-19,0,1,0,10,6,0
浙江,2020-02-22,0,1,0,10,7,0
浙江,2020-02-27,0,2,0,10,9,0
浙江,2020-03-02,0,1,0,10,10,0
江苏,2020-01-25,1,0,0,1,0,0
江苏,2020-01-26,1,0,0,2,0,0
江苏,2020-01-28,1,0,0,3,0,0
江苏,2020-01-29,4,0,0,7,0,0
江苏,2020-01-30,3,0,0,10,0,0
江苏,2020-01-31,2,0,0,12,0,0
江苏,2020-02-01,1,1,0,13,1,0
江苏,2020-02-02,5,0,0,18,1,0
江苏,2020-02-03,4,0,0,22,1,0
江苏,2020-02-04,4,0,0,26,1,0
江苏,2020-02-05,8,0,0,34,1,0
江苏,2020-02-06,3,1,0,37,2,0
江苏,2020-02-07,3,0,0,40,2,0
江苏,2020-02-08,4,0,0,44,2,0
江苏,2020-02-09,2,3,0,46,5,0
江苏,2020-02-11,1,1,0,47,6,0
江苏,2020-02-12,4,0,0,51,6,0
江苏,2020-02-13,5,0,0,56,6,0
江苏,2020-02-14,4,5,0,60,11,0
江苏,2020-02-15,3,2,0,63,13,0
江苏,2020-02-16,2,8,0,65,21,0
江苏,2020-02-17,1,7,0,66,28,0
江苏,2020-02-19,0,4,0,66,32,0
江苏,2020-02-20,0,2,0,66,34,0
江苏,2020-02-21,0,1,0,66,35,0
江苏,2020-02-22,0,3,0,66,38,0
江苏,2020-02-23,0,1,0,66,39,0
江苏,2020-02-24,0,7,0,66,46,0
江苏,2020-02-26,0,4,0,66,50,0
江苏,2020-02-28,0,5,0,66,55,0
江苏,2020-03-01,0,2,0,66,57,0
江苏,2020-03-03,0,1,0,66,58,0
江苏,2020-03-04,0,4,0,66,62,0
江苏,2020-03-06,0,1,0,66,63,0
江苏,2020-03-09,0,3,0,66,66,0
安徽,2020-01-25,1,0,0,1,0,0
安徽,2020-01-27,1,0,0,2,0,0
安徽,2020-01-31,4,0,0,6,0,0
安徽,2020-02-02,2,0,0,8,0,0
安徽,2020-02-03,3,0,0,11,0,0
安徽,2020-02-04,3,0,0,14,0,0
安徽,2020-02-05,3,0,0,17,0,0
安徽,2020-02-06,5,0,0,22,0,0
安徽,2020-02-08,1,1,0,23,1,0
安徽,2020-02-09,0,3,0,23,4,0
安徽,2020-02-10,1,1,0,24,5,0
安徽,2020-02-12,1,1,0,25,6,0
安徽,2020-02-14,1,0,0,26,6,0
安徽,2020-02-15,0,4,0,26,10,0
安徽,2020-02-16,1,0,0,27,10,0
安徽,2020-02-17,0,1,0,27,11,0
安徽,2020-02-18,0,2,0,27,13,0
安徽,2020-02-20,0,1,0,27,14,0
安徽,2020-02-21,0,1,0,27,15,0
安徽,2020-02-23,0,2,0,27,17,0
安徽,2020-02-25,0,3,0,27,20,0
安徽,2020-02-26,0,2,0,27,22,0
安徽,2020-02-29,0,2,0,27,24,0
安徽,2020-03-04,0,1,0,27,25,0
安徽,2020-03-05,0,2,0,27,27,0
安徽,2020-01-25,1,0,0,1,0,0
安徽,2020-01-26,1,0,0,2,0,0
安徽,2020-01-29,4,0,0,6,0,0
安徽,2020-02-02,1,0,0,7,0,0
安徽,2020-02-03,1,0,0,8,0,0
安徽,2020-02-04,4,0,0,12,0,0
安徽,2020-02-05,0,2,0,12,2,0
安徽,2020-02-06,2,0,0,14,2,0
安徽,2020-02-07,7,0,0,21,2,0
安徽,2020-02-08,1,1,0,22,3,0
安徽,2020-02-09,1,1,0,23,4,0
安徽,2020-02-11,0,2,0,23,6,0
安徽,2020-02-15,1,1,0,24,7,0
安徽,2020-02-16,1,1,0,25,8,0
安徽,2020-02-17,2,0,0,27,8,0
安徽,2020-02-18,0,3,0,27,11,0
安徽,2020-02-19,0,1,0,27,12,0
安徽,2020-02-20,0,2,0,27,14,0
安徽,2020-02-22,0,1,0,27,15,0
安徽,2020-02-24,0,3,0,27,18,0
安徽,2020-02-26,0,2,0,27,20,0
安徽,2020-02-27,0,1,0,27,21,0
安徽,2020-03-01,0,1,0,27,22,0
安徽,2020-03-02,0,1,0,27,23,0
安徽,2020-03-03,0,1,0,27,24,0
安徽,2020-03-06,0,3,0,27,27,0
安徽,2020-01-25,1,0,0,1,0,0
安徽,2020-01-27,3,0,0,4,0,0
安徽,2020-01-28,3,0,0,7,0,0
安徽,2020-01-30,2,0,0,9,0,0
安徽,2020-02-07,0,1,0,9,1,0
安徽,2020-02-17,0,2,0,9,3,0
安徽,2020-02-19,0,3,0,9,6,0
安徽,2020-02-29,0,1,0,9,7,0
安徽,2020-03-02,0,1,0,9,8,0
安徽,2020-03-04,0,1,0,9,9,0
湖北,2020-01-25,31,0,1,31,0,1
湖北,2020-01-26,5,0,0,36,0,1
湖北,2020-01-27,17,0,0,53,0,1
湖北,2020-01-28,33,0,0,86,0,1
湖北,2020-01-29,27,0,0,113,0,1
湖北,2020-01-30,55,0,0,168,0,1
湖北,2020-01-31,41,0,1,209,0,2
湖北,2020-02-01,43,1,0,252,1,2
湖北,2020-02-02,82,8,0,334,9,2
湖北,2020-02-03,71,1,0,405,10,2
湖北,2020-02-04,104,8,0,509,18,2
湖北,2020-02-05,57,7,0,566,25,2
湖北,2020-02-06,69,6,0,635,31,2
湖北,2020-02-07,68,12,0,703,43,2
湖北,2020-02-08,50,10,0,753,53,2
湖北,2020-02-09,52,14,1,805,67,3
湖北,2020-02-10,30,15,2,835,82,5
湖北,2020-02-11,39,14,1,874,96,6
湖北,2020-02-12,37,17,3,911,113,9
湖北,2020-02-13,32,24,2,943,137,11
湖北,2020-02-14,37,33,2,980,170,13
湖北,2020-02-15,3,22,1,983,192,14
湖北,2020-02-16,0,14,1,983,206,15
湖北,2020-02-17,0,9,5,983,215,20
湖北,2020-02-18,0,47,5,983,262,25
湖北,2020-02-19,2,37,1,985,299,26
湖北,2020-02-20,7,40,1,992,339,27
湖北,2020-02-21,5,52,1,997,391,28
湖北,2020-02-22,4,51,1,1001,442,29
湖北,2020-02-23,4,48,1,1005,490,30
湖北,2020-02-24,3,44,1,1008,534,31
湖北,2020-02-25,3,51,1,1011,585,32
湖北,2020-02-26,2,28,1,1013,613,33
湖北,2020-02-27,0,40,0,1013,653,33
湖北,2020-02-28,0,22,1,1013,675,34
湖北,2020-02-29,1,22,0,1014,697,34
湖北,2020-03-01,0,32,1,1014,729,35
湖北,2020-03-02,0,23,0,1014,752,35
湖北,2020-03-03,0,31,1,1014,783,36
湖北,2020-03-04,1,39,0,1015,822,36
湖北,2020-03-05,0,37,0,1015,859,36
湖北,2020-03-06,0,18,0,1015,877,36
湖北,2020-03-07,0,7,0,1015,884,36
湖北,2020-03-08,0,13,1,1015,897,37
湖北,2020-03-09,0,9,0,1015,906,37
湖北,2020-03-10,0,11,1,1015,917,38
湖北,2020-03-11,0,4,0,1015,921,38
湖北,2020-03-12,0,17,0,1015,938,38
湖北,2020-03-13,0,2,0,1015,940,38
湖北,2020-03-14,0,8,0,1015,948,38
湖北,2020-03-15,0,2,0,1015,950,38
湖北,2020-03-16,0,10,0,1015,960,38
湖北,2020-03-17,0,3,0,1015,963,38
湖北,2020-03-18,0,1,0,1015,964,38
湖北,2020-03-19,0,3,0,1015,967,38
湖北,2020-03-20,0,5,0,1015,972,38
湖北,2020-03-21,0,1,0,1015,973,38
湖北,2020-03-24,0,1,1,1015,974,39
湖北,2020-03-25,0,1,0,1015,975,39
湖北,2020-03-27,0,1,0,1015,976,39
重庆,2020-01-25,2,0,0,2,0,0
重庆,2020-01-26,1,0,0,3,0,0
重庆,2020-01-27,1,0,0,4,0,0
重庆,2020-01-28,1,0,0,5,0,0
重庆,2020-01-29,1,0,0,6,0,0
重庆,2020-01-30,2,0,0,8,0,0
重庆,2020-01-31,4,0,0,12,0,0
重庆,2020-02-01,1,0,0,13,0,0
重庆,2020-02-02,3,0,0,16,0,0
重庆,2020-02-05,2,0,0,18,0,0
重庆,2020-02-06,1,0,0,19,0,0
重庆,2020-02-07,1,1,0,20,1,0
重庆,2020-02-08,3,0,0,23,1,0
重庆,2020-02-09,1,0,0,24,1,0
重庆,2020-02-10,1,0,0,25,1,0
重庆,2020-02-11,0,1,0,25,2,0
重庆,2020-02-14,1,1,0,26,3,0
重庆,2020-02-15,1,0,0,27,3,0
重庆,2020-02-16,1,0,0,28,3,0
重庆,2020-02-17,0,2,0,28,5,0
重庆,2020-02-18,0,3,0,28,8,0
重庆,2020-02-19,0,1,0,28,9,0
重庆,2020-02-21,0,1,0,28,10,0
重庆,2020-02-23,0,1,0,28,11,0
重庆,2020-02-25,0,3,0,28,14,0
重庆,2020-02-26,0,2,0,28,16,0
重庆,2020-02-27,0,1,0,28,17,0
重庆,2020-02-28,0,2,0,28,19,0
重庆,2020-02-29,0,2,0,28,21,0
重庆,2020-03-01,0,1,0,28,22,0
重庆,2020-03-02,0,1,0,28,23,0
重庆,2020-03-03,0,2,0,28,25,0
重庆,2020-03-10,0,1,0,28,26,0
重庆,2020-03-11,0,1,0,28,27,0
重庆,2020-03-12,0,1,0,28,28,0
广东,2020-01-25,3,0,0,3,0,0
广东,2020-01-27,1,0,0,4,0,0
广东,2020-01-28,2,0,0,6,0,0
广东,2020-02-05,1,0,0,7,0,0
广东,2020-02-08,0,1,0,7,1,0
广东,2020-02-10,1,0,0,8,1,0
广东,2020-02-11,0,2,0,8,3,0
广东,2020-02-14,0,1,0,8,4,0
广东,2020-02-26,0,1,0,8,5,0
广东,2020-03-06,0,3,0,8,8,0
广东,2020-04-04,2,0,0,10,8,0
山西,2020-01-25,2,0,0,2,0,0
山西,2020-01-27,3,0,0,5,0,0
山西,2020-01-28,4,0,0,9,0,0
山西,2020-01-31,2,0,0,11,0,0
山西,2020-02-01,2,0,0,13,0,0
山西,2020-02-02,2,0,0,15,0,0
山西,2020-02-03,4,0,0,19,0,0
山西,2020-02-04,2,2,0,21,2,0
山西,2020-02-05,5,0,0,26,2,0
山西,2020-02-06,1,3,0,27,5,0
山西,2020-02-07,3,0,0,30,5,0
山西,2020-02-08,2,1,0,32,6,0
山西,2020-02-09,0,2,0,32,8,0
山西,2020-02-10,1,0,0,33,8,0
山西,2020-02-11,1,0,0,34,8,0
山西,2020-02-12,1,0,0,35,8,0
山西,2020-02-13,0,3,0,35,11,0
山西,2020-02-15,0,1,0,35,12,0
山西,2020-02-16,1,1,0,36,13,0
山西,2020-02-17,0,2,0,36,15,0
山西,2020-02-19,0,3,0,36,18,0
山西,2020-02-20,0,3,0,36,21,0
山西,2020-02-22,0,1,0,36,22,0
山西,2020-02-23,0,1,0,36,23,0
山西,2020-02-24,1,0,0,37,23,0
山西,2020-02-25,0,2,0,37,25,0
山西,2020-02-27,0,1,0,37,26,0
山西,2020-02-28,0,1,0,37,27,0
山西,2020-02-29,0,1,0,37,28,0
山西,2020-03-01,0,1,0,37,29,0
山西,2020-03-03,0,3,0,37,32,0
山西,2020-03-09,0,1,0,37,33,0
山西,2020-03-10,0,3,0,37,36,0
山西,2020-03-13,0,1,0,37,37,0
四川,2020-01-25,1,0,0,1,0,0
四川,2020-01-27,1,0,0,2,0,0
四川,2020-02-06,1,0,0,3,0,0
四川,2020-02-13,0,2,0,3,2,0
四川,2020-02-24,0,1,0,3,3,0
浙江,2020-01-25,3,0,0,3,0,0
浙江,2020-01-27,2,0,0,5,0,0
浙江,2020-01-28,1,0,0,6,0,0
浙江,2020-01-29,0,1,0,6,1,0
浙江,2020-01-30,1,0,0,7,1,0
浙江,2020-01-31,1,0,0,8,1,0
浙江,2020-02-01,6,0,0,14,1,0
浙江,2020-02-02,2,0,0,16,1,0
浙江,2020-02-06,0,2,0,16,3,0
浙江,2020-02-07,1,0,0,17,3,0
浙江,2020-02-08,0,2,0,17,5,0
浙江,2020-02-11,0,2,0,17,7,0
浙江,2020-02-12,0,2,0,17,9,0
浙江,2020-02-14,0,1,0,17,10,0
浙江,2020-02-16,0,1,0,17,11,0
浙江,2020-02-19,0,3,0,17,14,0
浙江,2020-02-27,0,3,0,17,17,0
海南,2020-01-25,1,0,0,1,0,0
海南,2020-01-29,1,0,0,2,0,0
海南,2020-01-31,1,0,0,3,0,0
海南,2020-02-01,1,0,0,4,0,0
海南,2020-02-18,0,1,0,4,1,0
海南,2020-02-22,0,2,0,4,3,0
海南,2020-03-01,0,1,0,4,4,0
河南,2020-01-25,3,0,0,3,0,0
河南,2020-01-26,3,0,0,6,0,0
河南,2020-01-27,3,0,0,9,0,0
河南,2020-01-29,2,0,0,11,0,0
河南,2020-01-30,2,0,0,13,0,0
河南,2020-01-31,1,0,0,14,0,0
河南,2020-02-01,2,0,0,16,0,0
河南,2020-02-02,4,0,0,20,0,0
河南,2020-02-03,3,0,0,23,0,0
河南,2020-02-04,1,0,0,24,0,0
河南,2020-02-05,2,1,0,26,1,0
河南,2020-02-07,3,3,0,29,4,0
河南,2020-02-08,1,1,0,30,5,0
河南,2020-02-09,0,1,0,30,6,0
河南,2020-02-10,1,0,0,31,6,0
河南,2020-02-11,2,0,0,33,6,0
河南,2020-02-14,1,3,0,34,9,0
河南,2020-02-15,0,3,0,34,12,0
河南,2020-02-17,0,1,0,34,13,0
河南,2020-02-18,0,1,0,34,14,0
河南,2020-02-19,1,5,0,35,19,0
河南,2020-02-20,0,5,0,35,24,0
河南,2020-02-23,0,1,0,35,25,0
河南,2020-02-25,0,2,0,35,27,0
河南,2020-02-26,0,2,0,35,29,0
河南,2020-02-27,0,1,0,35,30,0
河南,2020-02-28,0,2,0,35,32,0
河南,2020-02-29,0,2,0,35,34,0
河南,2020-03-01,0,1,0,35,35,0
河南,2020-03-28,1,0,0,36,35,0
四川,2020-01-25,1,0,0,1,0,0
四川,2020-01-29,1,0,0,2,0,0
四川,2020-02-02,1,0,0,3,0,0
四川,2020-02-03,2,0,0,5,0,0
四川,2020-02-04,0,1,0,5,1,0
四川,2020-02-07,1,0,0,6,1,0
四川,2020-02-08,1,0,0,7,1,0
四川,2020-02-11,1,0,0,8,1,0
四川,2020-02-13,0,1,0,8,2,0
四川,2020-02-19,0,1,0,8,3,0
四川,2020-02-21,0,3,0,8,6,0
四川,2020-02-29,0,1,0,8,7,0
四川,2020-03-14,0,1,0,8,8,0
四川,2020-01-25,2,0,0,2,0,0
四川,2020-01-27,2,0,0,4,0,0
四川,2020-01-28,1,0,0,5,0,0
四川,2020-01-29,4,0,0,9,0,0
四川,2020-01-30,2,0,0,11,0,0
四川,2020-01-31,5,0,0,16,0,0
四川,2020-02-01,7,0,0,23,0,0
四川,2020-02-02,3,0,0,26,0,0
四川,2020-02-03,1,0,0,27,0,0
四川,2020-02-04,1,0,0,28,0,0
四川,2020-02-05,1,2,0,29,2,0
四川,2020-02-06,1,0,0,30,2,0
四川,2020-02-07,1,0,0,31,2,0
四川,2020-02-08,1,0,0,32,2,0
四川,2020-02-09,1,1,0,33,3,0
四川,2020-02-10,1,1,0,34,4,0
四川,2020-02-12,1,1,0,35,5,0
四川,2020-02-13,0,1,0,35,6,0
四川,2020-02-14,0,1,0,35,7,0
四川,2020-02-15,0,2,0,35,9,0
四川,2020-02-17,3,3,0,38,12,0
四川,2020-02-18,0,1,0,38,13,0
四川,2020-02-19,0,1,0,38,14,0
四川,2020-02-20,0,1,0,38,15,0
四川,2020-02-21,0,3,0,38,18,0
四川,2020-02-22,0,2,0,38,20,0
四川,2020-02-23,1,2,0,39,22,0
四川,2020-02-25,0,1,0,39,23,0
四川,2020-02-29,0,1,0,39,24,0
四川,2020-03-01,0,4,0,39,28,0
四川,2020-03-02,0,1,0,39,29,0
四川,2020-03-03,0,1,0,39,30,0
四川,2020-03-04,0,2,0,39,32,0
四川,2020-03-06,0,4,0,39,36,0
四川,2020-03-10,0,3,0,39,39,0
广西,2020-01-25,1,0,0,1,0,0
广西,2020-01-26,4,0,0,5,0,0
广西,2020-01-28,2,0,0,7,0,0
广西,2020-01-29,8,0,0,15,0,0
广西,2020-01-30,1,0,0,16,0,0
广西,2020-02-02,6,0,0,22,0,0
广西,2020-02-03,5,0,0,27,0,0
广西,2020-02-04,1,0,0,28,0,0
广西,2020-02-05,2,0,0,30,0,0
广西,2020-02-06,1,2,0,31,2,0
广西,2020-02-07,1,0,0,32,2,0
广西,2020-02-08,3,0,0,35,2,0
广西,2020-02-09,2,0,0,37,2,0
广西,2020-02-10,4,6,0,41,8,0
广西,2020-02-11,3,1,0,44,9,0
广西,2020-02-12,0,1,0,44,10,0
广西,2020-02-13,3,0,0,47,10,0
广西,2020-02-14,2,1,0,49,11,0
广西,2020-02-15,1,0,0,50,11,0
广西,2020-02-16,1,3,0,51,14,0
广西,2020-02-17,3,2,0,54,16,0
广西,2020-02-18,0,2,0,54,18,0
广西,2020-02-19,0,5,0,54,23,0
广西,2020-02-20,0,1,0,54,24,0
广西,2020-02-21,1,1,0,55,25,0
广西,2020-02-22,0,3,0,55,28,0
广西,2020-02-23,0,1,0,55,29,0
广西,2020-02-24,0,5,0,55,34,0
广西,2020-02-25,0,2,0,55,36,0
广西,2020-02-26,0,6,0,55,42,0
广西,2020-02-27,0,2,0,55,44,0
广西,2020-02-28,0,2,0,55,46,0
广西,2020-02-29,0,4,0,55,50,0
广西,2020-03-01,0,2,0,55,52,0
广西,2020-03-02,0,2,0,55,54,0
广西,2020-03-15,0,1,0,55,55,0
黑龙江,2020-01-25,1,0,0,1,0,0
黑龙江,2020-01-27,1,0,0,2,0,0
黑龙江,2020-01-28,1,0,0,3,0,0
黑龙江,2020-02-03,3,0,0,6,0,0
黑龙江,2020-02-04,14,0,0,20,0,0
黑龙江,2020-02-05,6,0,0,26,0,0
黑龙江,2020-02-06,1,0,0,27,0,0
黑龙江,2020-02-09,3,0,1,30,0,1
黑龙江,2020-02-10,2,0,0,32,0,1
黑龙江,2020-02-11,1,1,0,33,1,1
黑龙江,2020-02-12,0,3,0,33,4,1
黑龙江,2020-02-13,3,4,0,36,8,1
黑龙江,2020-02-15,2,0,0,38,8,1
黑龙江,2020-02-16,4,2,0,42,10,1
黑龙江,2020-02-17,1,0,0,43,10,1
黑龙江,2020-02-19,0,1,0,43,11,1
黑龙江,2020-02-20,0,5,0,43,16,1
黑龙江,2020-02-21,0,6,0,43,22,1
黑龙江,2020-02-22,0,1,0,43,23,1
黑龙江,2020-02-23,0,1,0,43,24,1
黑龙江,2020-02-24,0,2,0,43,26,1
黑龙江,2020-02-26,0,2,0,43,28,1
黑龙江,2020-02-27,0,5,0,43,33,1
黑龙江,2020-03-02,0,2,0,43,35,1
黑龙江,2020-03-03,0,1,0,43,36,1
黑龙江,2020-03-08,0,2,0,43,38,1
黑龙江,2020-03-09,0,2,0,43,40,1
黑龙江,2020-03-18,0,1,0,43,41,1
黑龙江,2020-03-25,0,1,0,43,42,1
贵州,2020-01-25,1,0,0,1,0,0
贵州,2020-02-03,1,0,0,2,0,0
贵州,2020-02-04,1,0,0,3,0,0
贵州,2020-02-07,1,0,0,4,0,0
贵州,2020-02-11,0,1,0,4,1,0
贵州,2020-02-12,0,2,0,4,3,0
贵州,2020-02-14,0,1,0,4,4,0
云南,2020-01-25,1,0,0,1,0,0
云南,2020-01-27,1,0,0,2,0,0
云南,2020-01-28,3,0,0,5,0,0
云南,2020-02-02,1,1,0,6,1,0
云南,2020-02-03,2,0,0,8,1,0
云南,2020-02-04,2,0,0,10,1,0
云南,2020-02-07,1,0,0,11,1,0
云南,2020-02-10,1,0,0,12,1,0
云南,2020-02-11,1,0,0,13,1,0
云南,2020-02-14,0,4,0,13,5,0
云南,2020-02-17,0,1,0,13,6,0
