,日期,城市,新增确诊,新增治愈,新增死亡,累计确诊人数,累计治愈人数,累计死亡人数
551,2020-01-26,儋州,1,0,0,4,0,0
552,2020-01-26,德宏州,2,0,0,2,0,0
553,2020-01-26,德州,3,0,0,6,0,0
554,2020-01-26,垫江县,2,0,0,4,0,0
555,2020-01-26,鄂州,19,0,0,20,0,0
556,2020-01-26,恩施州,8,0,0,25,0,0
557,2020-01-26,防城港,1,0,0,3,0,0
558,2020-01-26,丰都县,2,0,0,3,0,0
559,2020-01-26,丰台区,1,0,0,4,0,0
560,2020-01-26,佛山,4,0,0,14,0,0
561,2020-01-26,福州,7,0,0,13,0,0
562,2020-01-26,抚州,1,0,0,7,0,0
563,2020-01-26,广安,4,0,0,6,0,0
564,2020-01-26,广州,25,0,0,39,0,0
565,2020-01-26,桂林,3,0,0,14,0,0
566,2020-01-26,海淀区,4,0,0,17,0,0
567,2020-01-26,海口,3,0,0,6,0,0
568,2020-01-26,汉中,2,0,0,3,0,0
569,2020-01-26,合川区,1,0,0,3,0,0
570,2020-01-26,河北区,3,0,0,5,0,0
571,2020-01-26,菏泽,2,0,0,3,0,0
572,2020-01-26,鹤壁,2,0,0,2,0,0
573,2020-01-26,衡阳,1,0,0,4,0,0
574,2020-01-26,湖州,2,0,0,3,0,0
575,2020-01-26,怀化,3,0,0,11,0,0
576,2020-01-26,淮安,1,0,0,2,0,0
577,2020-01-26,淮南,1,0,0,2,0,0
578,2020-01-26,黄冈,32,0,2,154,2,4
579,2020-01-26,黄石,5,0,0,36,0,1
580,2020-01-26,吉安,1,0,0,3,0,0
581,2020-01-26,济南,4,0,0,7,0,0
582,2020-01-26,济宁,1,0,0,5,0,0
583,2020-01-26,佳木斯,1,0,0,1,0,0
584,2020-01-26,江北区,1,0,0,3,0,0
585,2020-01-26,江津区,2,0,0,2,0,0
586,2020-01-26,金华,2,0,0,5,0,0
587,2020-01-26,荆门,52,0,2,90,0,3
588,2020-01-26,荆州,14,0,0,47,0,2
589,2020-01-26,景德镇,1,0,0,2,0,0
590,2020-01-26,九江,2,0,0,4,0,0
591,2020-01-26,九龙坡区,1,0,0,4,0,0
592,2020-01-26,开封,1,0,0,1,0,0
593,2020-01-26,开州区,3,0,0,7,0,0
594,2020-01-26,昆明,3,0,0,7,0,0
595,2020-01-26,兰州,4,0,0,8,0,0
596,2020-01-26,廊坊,2,0,0,2,0,0
597,2020-01-26,凉山,1,0,0,1,0,0
598,2020-01-26,两江新区,4,0,0,7,0,0
599,2020-01-26,临汾,1,0,0,1,0,0
600,2020-01-26,临夏,1,0,0,2,0,0
601,2020-01-26,柳州,2,0,0,6,0,0
602,2020-01-26,六盘水,1,0,0,1,0,0
603,2020-01-26,陇南,1,0,0,1,0,0
604,2020-01-26,娄底,2,0,0,7,0,0
605,2020-01-26,泸州,1,0,0,3,0,0
606,2020-01-26,洛阳,1,0,0,2,0,0
607,2020-01-26,漯河,3,0,0,6,0,0
608,2020-01-26,吕梁,1,0,0,1,0,0
609,2020-01-26,梅州,1,0,0,1,0,0
610,2020-01-26,绵阳,2,0,0,7,0,0
611,2020-01-26,南昌,4,0,0,8,0,0
612,2020-01-26,南宁,4,0,0,5,0,0
613,2020-01-26,南平,1,0,0,1,0,0
614,2020-01-26,南通,2,0,0,4,0,0
615,2020-01-26,南阳,4,0,0,19,0,1
616,2020-01-26,宁德,1,0,0,3,0,0
617,2020-01-26,盘锦,2,0,0,2,0,0
618,2020-01-26,平顶山,3,0,0,5,0,0
619,2020-01-26,莆田,1,0,0,1,0,0
620,2020-01-26,七台河,1,0,0,1,0,0
621,2020-01-26,綦江区,1,0,0,1,0,0
622,2020-01-26,潜江,5,0,1,5,0,1
623,2020-01-26,黔南州,1,0,0,2,0,0
624,2020-01-26,青岛,4,0,0,10,0,0
625,2020-01-26,衢州,2,0,0,5,0,0
626,2020-01-26,泉州,2,0,0,5,0,0
627,2020-01-26,日照,1,0,0,5,0,0
628,2020-01-26,三门峡,1,0,0,3,0,0
629,2020-01-26,三明,3,0,0,4,0,0
630,2020-01-26,三亚,2,0,0,10,0,0
631,2020-01-26,厦门,1,0,0,4,0,0
632,2020-01-26,汕尾,1,0,0,1,0,0
633,2020-01-26,商丘,6,0,0,6,0,0
634,2020-01-26,韶关,1,0,0,4,0,0
635,2020-01-26,邵阳,6,0,0,8,0,0
636,2020-01-26,绍兴,1,0,0,6,0,0
637,2020-01-26,深圳,9,0,0,36,2,0
638,2020-01-26,沈阳,1,0,0,6,0,0
639,2020-01-26,十堰,20,0,0,40,0,0
640,2020-01-26,石家庄,2,0,0,7,0,0
641,2020-01-26,石景山区,1,0,0,2,0,0
642,2020-01-26,双鸭山,1,0,0,1,0,0
643,2020-01-26,朔州,2,0,0,2,0,0
644,2020-01-26,四平,1,0,0,1,0,0
645,2020-01-26,松原,1,0,0,2,0,0
646,2020-01-26,苏州,1,0,0,8,1,0
647,2020-01-26,绥化,1,0,0,3,0,1
648,2020-01-26,随州,16,0,0,52,0,0
649,2020-01-26,台湾,1,0,0,4,0,0
650,2020-01-26,台州,1,0,0,22,0,0
651,2020-01-26,泰州,1,0,0,2,0,0
652,2020-01-26,天门,8,0,0,13,0,0
653,2020-01-26,通辽,1,0,0,1,0,0
654,2020-01-26,通州区,2,0,0,6,0,0
655,2020-01-26,潼南区,2,0,0,2,0,0
656,2020-01-26,外地来沪,0,0,1,2,1,1
657,2020-01-26,外地来津,1,0,0,2,0,0
658,2020-01-26,万宁,2,0,0,7,0,0
659,2020-01-26,万州区,1,0,0,14,0,0
660,2020-01-26,威海,3,0,0,7,0,0
661,2020-01-26,潍坊,1,0,0,3,0,0
662,2020-01-26,渭南,1,0,0,1,0,0
663,2020-01-26,温州,14,0,0,32,1,0
664,2020-01-26,乌鲁木齐,1,0,0,4,0,0
665,2020-01-26,巫山县,2,0,0,5,0,0
666,2020-01-26,巫溪县,2,0,0,5,0,0
667,2020-01-26,无锡,2,0,0,4,0,0
668,2020-01-26,芜湖,3,0,0,6,0,0
669,2020-01-26,武汉,80,2,18,698,42,63
670,2020-01-26,西安,4,0,0,12,0,0
671,2020-01-26,西城区,2,0,0,7,0,0
672,2020-01-26,西宁,3,0,0,4,0,0
673,2020-01-26,仙桃,1,0,0,12,0,0
674,2020-01-26,咸宁,21,0,0,64,0,0
675,2020-01-26,咸阳,1,0,0,4,0,0
676,2020-01-26,香港,3,0,0,8,0,0
677,2020-01-26,湘潭,1,0,0,4,0,0
678,2020-01-26,襄阳,34,0,0,36,0,0
679,2020-01-26,孝感,45,0,1,100,0,1
680,2020-01-26,新乡,1,0,0,4,0,0
681,2020-01-26,新余,2,0,0,3,0,0
682,2020-01-26,信阳,1,0,0,23,0,0
683,2020-01-26,邢台,1,0,0,1,0,0
684,2020-01-26,兴安盟,1,0,0,1,0,0
685,2020-01-26,宿州,1,0,0,3,0,0
686,2020-01-26,徐州,3,0,0,3,0,0
687,2020-01-26,许昌,1,0,0,1,0,0
688,2020-01-26,烟台,2,0,0,4,0,0
689,2020-01-26,延安,1,0,0,2,0,0
690,2020-01-26,扬州,3,0,0,4,0,0
691,2020-01-26,阳江,2,0,0,8,0,0
692,2020-01-26,宜宾,1,0,0,1,0,0
693,2020-01-26,宜昌,11,0,0,31,0,1
694,2020-01-26,宜春,1,0,0,6,0,0
695,2020-01-26,益阳,3,0,0,7,0,0
696,2020-01-26,银川,3,0,0,5,0,0
697,2020-01-26,渝北区,1,0,0,5,0,0
698,2020-01-26,玉林,1,0,0,2,0,0
699,2020-01-26,岳阳,1,0,0,7,0,0
700,2020-01-26,云阳县,4,0,0,8,0,0
701,2020-01-26,湛江,1,0,0,5,0,0
702,2020-01-26,张掖,1,0,0,1,0,0
703,2020-01-26,漳州,1,0,0,4,0,0
704,2020-01-26,长沙,4,0,0,22,0,0
705,2020-01-26,长寿区,1,0,0,6,0,0
706,2020-01-26,昭通,1,0,0,1,0,0
707,2020-01-26,镇江,2,0,0,2,0,0
708,2020-01-26,郑州,9,0,0,29,0,0
709,2020-01-26,中山,2,0,0,4,0,0
710,2020-01-26,忠县,1,0,0,6,0,0
711,2020-01-26,舟山,2,0,0,4,0,0
712,2020-01-26,周口,6,0,0,11,0,0
713,2020-01-26,珠海,2,0,0,12,0,0
714,2020-01-26,株洲,2,0,0,5,0,0
715,2020-01-26,驻马店,2,0,0,9,0,0
716,2020-01-26,资阳,2,0,0,2,0,0
717,2020-01-26,淄博,1,0,0,2,0,0
718,2020-01-26,自贡,1,0,0,2,0,0
719,2020-01-27,安康,1,0,0,8,0,0
720,2020-01-27,安阳,4,0,0,11,0,0
721,2020-01-27,澳门,2,0,0,7,0,0
722,2020-01-27,包头,1,0,0,3,0,0
723,2020-01-27,宝鸡,3,0,0,3,0,0
724,2020-01-27,宝山区,1,0,0,1,0,0
725,2020-01-27,保山,2,0,0,4,0,0
726,2020-01-27,北海,2,0,0,11,0,0
727,2020-01-27,北京-待明确,0,9,1,0,9,1
728,2020-01-27,滨州,1,0,0,4,0,0
729,2020-01-27,兵团第八师,1,0,0,1,0,0
730,2020-01-27,兵团第七师,1,0,0,1,0,0
731,2020-01-27,亳州,2,0,0,8,0,0
732,2020-01-27,沧州,3,0,0,5,0,1
733,2020-01-27,常德,7,0,0,19,0,0
734,2020-01-27,常州,2,0,0,8,0,0
735,2020-01-27,朝阳区,6,0,0,17,0,0
736,2020-01-27,郴州,1,0,0,7,0,0
737,2020-01-27,成都,4,0,0,37,0,0
738,2020-01-27,澄迈,0,0,1,2,0,1
739,2020-01-27,赤峰,1,0,0,2,0,0
740,2020-01-27,滁州,2,0,0,4,0,0
741,2020-01-27,大理,2,0,0,3,0,0
742,2020-01-27,大连,1,0,0,5,0,0
743,2020-01-27,大兴区,2,0,0,7,2,0
744,2020-01-27,丹东,4,0,0,5,0,0
745,2020-01-27,儋州,1,0,0,5,0,0
746,2020-01-27,德州,2,0,0,8,0,0
747,2020-01-27,垫江县,1,0,0,5,0,0
748,2020-01-27,东城区,1,0,0,2,0,0
749,2020-01-27,鄂州,37,0,0,57,0,0
750,2020-01-27,恩施州,13,0,0,38,0,0
751,2020-01-27,丰台区,3,0,0,7,0,0
752,2020-01-27,佛山,4,0,0,18,0,0
753,2020-01-27,福州,5,0,0,18,0,0
754,2020-01-27,抚州,1,0,0,8,0,0
755,2020-01-27,阜阳,11,0,0,21,0,0
756,2020-01-27,甘孜,1,0,0,3,0,0
757,2020-01-27,赣州,3,0,0,10,0,0
758,2020-01-27,广安,1,0,0,7,0,0
759,2020-01-27,广州,12,0,0,51,0,0
760,2020-01-27,桂林,1,0,0,15,0,0
761,2020-01-27,哈尔滨,2,0,0,10,0,0
762,2020-01-27,海淀区,4,0,0,21,0,0
763,2020-01-27,海口,1,0,0,7,0,0
764,2020-01-27,邯郸,2,0,0,4,0,0
765,2020-01-27,汉中,1,0,0,4,0,0
766,2020-01-27,杭州,5,0,0,32,0,0
767,2020-01-27,合川区,1,0,0,4,0,0
768,2020-01-27,合肥,3,0,0,16,0,0
769,2020-01-27,河北区,2,0,0,7,0,0
770,2020-01-27,河东区,3,0,0,5,0,0
771,2020-01-27,河西区,3,0,0,3,0,0
772,2020-01-27,菏泽,1,0,0,4,0,0
773,2020-01-27,衡水,2,0,0,2,0,0
774,2020-01-27,衡阳,3,0,0,7,0,0
775,2020-01-27,红河,1,0,0,2,0,0
776,2020-01-27,红桥区,1,0,0,1,0,0
777,2020-01-27,虹口区,2,0,0,2,0,0
778,2020-01-27,怀化,5,0,0,16,0,0
779,2020-01-27,淮北,1,0,0,2,0,0
780,2020-01-27,黄冈,59,2,0,213,4,4
781,2020-01-27,黄浦区,2,0,0,2,0,0
782,2020-01-27,黄山,3,0,0,4,0,0
783,2020-01-27,黄石,17,0,0,53,0,1
784,2020-01-27,惠州,3,0,0,11,0,0
785,2020-01-27,吉安,0,1,0,3,1,0
786,2020-01-27,吉林,1,0,0,3,0,0
787,2020-01-27,济南,3,0,0,10,0,0
788,2020-01-27,嘉定区,1,0,0,1,0,0
789,2020-01-27,嘉兴,3,0,0,11,0,0
790,2020-01-27,江北区,1,0,0,4,0,0
791,2020-01-27,焦作,2,0,0,2,0,0
792,2020-01-27,揭阳,1,0,0,4,0,0
793,2020-01-27,金昌,1,0,0,1,0,0
794,2020-01-27,金华,2,0,0,7,0,0
795,2020-01-27,晋中,3,0,0,5,0,0
796,2020-01-27,荆门,24,0,0,114,0,3
797,2020-01-27,荆州,24,1,0,71,1,2
798,2020-01-27,静安区,5,0,0,5,0,0
799,2020-01-27,九江,5,0,0,9,0,0
800,2020-01-27,九龙坡区,1,0,0,5,0,0
801,2020-01-27,开封,1,0,0,2,0,0
802,2020-01-27,开州区,2,0,0,9,0,0
803,2020-01-27,昆明,5,0,0,12,0,0
804,2020-01-27,兰州,3,0,0,11,0,0
805,2020-01-27,廊坊,4,0,0,6,0,0
806,2020-01-27,乐山,1,0,0,2,0,0
807,2020-01-27,丽江,4,0,0,6,0,0
808,2020-01-27,丽水,2,0,0,5,0,0
809,2020-01-27,凉山,1,0,0,2,0,0
810,2020-01-27,两江新区,1,0,0,8,0,0
811,2020-01-27,辽阳,1,0,0,1,0,0
812,2020-01-27,聊城,2,0,0,3,0,0
813,2020-01-27,临沂,1,0,0,8,0,0
814,2020-01-27,六安,1,0,0,4,0,0
815,2020-01-27,娄底,2,0,0,9,0,0
816,2020-01-27,泸州,1,0,0,4,0,0
817,2020-01-27,漯河,3,0,0,9,0,0
818,2020-01-27,吕梁,2,0,0,3,0,0
819,2020-01-27,马鞍山,3,0,0,10,0,0
820,2020-01-27,梅州,2,0,0,3,0,0
821,2020-01-27,绵阳,1,0,0,8,0,0
822,2020-01-27,闵行区,2,0,0,2,0,0
823,2020-01-27,南岸区,1,0,0,1,0,0
824,2020-01-27,南昌,9,0,0,17,0,0
825,2020-01-27,南充,2,0,0,4,0,0
826,2020-01-27,南京,3,0,0,10,0,0
827,2020-01-27,南平,1,0,0,2,0,0
828,2020-01-27,南通,2,0,0,6,0,0
829,2020-01-27,南阳,7,0,0,26,0,1
830,2020-01-27,内江,2,0,0,3,0,0
831,2020-01-27,宁波,4,0,0,17,0,0
832,2020-01-27,宁德,3,0,0,6,0,0
833,2020-01-27,萍乡,0,1,0,2,1,0
834,2020-01-27,莆田,9,0,0,10,0,0
835,2020-01-27,浦东新区,9,0,0,9,0,0
836,2020-01-27,七台河,1,0,0,2,0,0
837,2020-01-27,齐齐哈尔,1,0,0,2,0,0
838,2020-01-27,綦江区,1,0,0,2,0,0
839,2020-01-27,潜江,2,0,0,7,0,1
840,2020-01-27,黔江区,1,0,0,1,0,0
841,2020-01-27,黔南州,2,0,0,4,0,0
842,2020-01-27,青岛,3,0,0,13,0,0
843,2020-01-27,青浦区,2,0,0,2,0,0
844,2020-01-27,清远,2,0,0,5,0,0
845,2020-01-27,琼海,1,0,0,1,0,0
846,2020-01-27,曲靖,1,0,0,2,0,0
847,2020-01-27,泉州,5,0,0,10,0,0
848,2020-01-27,日照,1,0,0,6,0,0
849,2020-01-27,三亚,4,0,0,14,0,0
850,2020-01-27,汕头,3,0,0,5,0,0
851,2020-01-27,商洛,1,0,0,2,0,0
852,2020-01-27,商丘,1,0,0,7,0,0
853,2020-01-27,上饶,1,0,0,7,0,0
854,2020-01-27,邵阳,3,0,0,11,0,0
855,2020-01-27,绍兴,1,0,0,7,0,0
856,2020-01-27,深圳,13,2,0,49,4,0
857,2020-01-27,神农架,1,0,0,1,0,0
858,2020-01-27,沈阳,2,0,0,8,0,0
859,2020-01-27,十堰,25,0,0,65,0,0
860,2020-01-27,石家庄,2,0,0,9,0,0
861,2020-01-27,石柱县,3,0,0,6,0,0
862,2020-01-27,顺义区,1,0,0,2,0,0
863,2020-01-27,四平,1,0,0,2,0,0
864,2020-01-27,苏州,4,0,0,12,1,0
865,2020-01-27,绥化,5,0,0,8,0,1
866,2020-01-27,随州,18,0,0,70,0,0
867,2020-01-27,遂宁,1,0,0,3,0,0
868,2020-01-27,台湾,1,0,0,5,0,0
869,2020-01-27,太原,1,0,0,3,0,0
870,2020-01-27,泰安,1,0,0,1,0,0
871,2020-01-27,泰州,2,0,0,4,0,0
872,2020-01-27,唐山,1,0,0,1,0,0
873,2020-01-27,天门,10,0,2,23,0,2
874,2020-01-27,天水,1,0,0,1,0,0
875,2020-01-27,通州区,1,0,0,7,0,0
876,2020-01-27,铜梁区,1,0,0,2,0,0
877,2020-01-27,铜陵,6,0,0,9,0,0
878,2020-01-27,吐鲁番,1,0,0,1,0,0
879,2020-01-27,外地来沪,32,2,0,34,3,1
880,2020-01-27,万州区,1,0,0,15,0,0
881,2020-01-27,威海,3,0,0,10,0,0
882,2020-01-27,渭南,2,0,0,3,0,0
883,2020-01-27,温州,28,0,0,60,1,0
884,2020-01-27,乌鲁木齐,1,0,0,5,0,0
885,2020-01-27,无锡,2,0,0,6,0,0
886,2020-01-27,芜湖,3,0,0,9,0,0
887,2020-01-27,吴忠,2,0,0,2,0,0
888,2020-01-27,梧州,2,0,0,4,0,0
889,2020-01-27,武汉,892,0,22,1590,42,85
890,2020-01-27,西安,3,0,0,15,0,0
891,2020-01-27,西城区,1,0,0,8,0,0
892,2020-01-27,西宁,2,0,0,6,0,0
893,2020-01-27,西双版纳,5,0,0,6,0,0
894,2020-01-27,仙桃,15,0,0,27,0,0
895,2020-01-27,咸宁,27,0,0,91,0,0
896,2020-01-27,湘潭,2,0,0,6,0,0
897,2020-01-27,襄阳,34,0,0,70,0,0
898,2020-01-27,孝感,73,0,0,173,0,1
899,2020-01-27,新乡,2,0,0,6,0,0
900,2020-01-27,信阳,6,0,0,29,0,0
901,2020-01-27,邢台,1,0,0,2,0,0
902,2020-01-27,宿迁,2,0,0,3,0,0
903,2020-01-27,徐汇区,3,0,0,3,0,0
904,2020-01-27,徐州,5,0,0,8,0,0
905,2020-01-27,许昌,1,0,0,2,0,0
906,2020-01-27,宣城,1,0,0,2,0,0
907,2020-01-27,雅安,1,0,0,2,0,0
908,2020-01-27,烟台,4,0,0,8,0,0
909,2020-01-27,扬州,1,0,0,5,0,0
910,2020-01-27,伊犁州,1,0,0,2,0,0
911,2020-01-27,宜昌,20,0,0,51,0,1
912,2020-01-27,宜春,4,0,0,10,0,0
913,2020-01-27,益阳,3,0,0,10,0,0
914,2020-01-27,银川,2,0,0,7,0,0
915,2020-01-27,鹰潭,1,0,0,1,0,0
916,2020-01-27,永州,3,0,0,7,0,0
917,2020-01-27,渝北区,1,0,0,6,0,0
918,2020-01-27,玉溪,4,0,0,5,0,0
919,2020-01-27,岳阳,10,0,0,17,0,0
920,2020-01-27,云阳县,2,0,0,10,0,0
921,2020-01-27,运城,1,0,0,3,0,0
922,2020-01-27,枣庄,2,0,0,2,0,0
923,2020-01-27,漳州,1,0,0,5,0,0
924,2020-01-27,长宁区,5,0,0,5,0,0
925,2020-01-27,长沙,2,0,0,24,0,0
926,2020-01-27,长寿区,1,0,0,7,0,0
927,2020-01-27,昭通,1,0,0,2,0,0
928,2020-01-27,郑州,8,0,0,37,0,0
929,2020-01-27,中山,2,0,0,6,0,0
930,2020-01-27,忠县,3,0,0,9,0,0
931,2020-01-27,周口,4,0,0,15,0,0
932,2020-01-27,株洲,2,0,0,7,0,0
933,2020-01-27,驻马店,1,0,0,10,0,0
934,2020-01-27,自贡,5,0,0,7,0,0
935,2020-01-28,安康,2,0,0,10,0,0
936,2020-01-28,安庆,10,0,0,18,0,0
937,2020-01-28,安阳,3,0,0,14,0,0
938,2020-01-28,巴彦淖尔,1,0,0,1,0,0
939,2020-01-28,巴中,2,0,0,2,0,0
940,2020-01-28,宝鸡,1,0,0,4,0,0
941,2020-01-28,宝山区,1,0,0,2,0,0
942,2020-01-28,保定,3,0,0,6,0,0
943,2020-01-28,北海,2,0,0,13,0,0
944,2020-01-28,北京-待明确,0,2,0,0,11,1
945,2020-01-28,璧山区,1,0,0,4,0,0
946,2020-01-28,滨州,2,0,0,6,0,0
947,2020-01-28,亳州,7,0,0,15,0,0
948,2020-01-28,沧州,3,0,0,8,0,1
949,2020-01-28,昌平区,1,0,0,8,0,0
950,2020-01-28,常德,7,0,0,26,0,0
951,2020-01-28,朝阳区,2,0,0,19,0,0
952,2020-01-28,朝阳市,1,0,0,3,0,0
953,2020-01-28,成都,9,0,0,46,0,0
954,2020-01-28,达州,1,0,0,4,0,0
955,2020-01-28,大同,2,0,0,3,0,0
956,2020-01-28,大兴区,3,0,0,10,2,0
957,2020-01-28,德阳,1,0,0,2,0,0
958,2020-01-28,德州,3,0,0,11,0,0
959,2020-01-28,东方,1,0,0,1,0,0
960,2020-01-28,东莞,5,0,0,7,0,0
961,2020-01-28,鄂州,27,0,1,84,0,1
962,2020-01-28,恩施州,13,0,0,51,0,0
963,2020-01-28,防城港,2,1,0,5,1,0
964,2020-01-28,丰台区,1,0,0,8,0,0
965,2020-01-28,奉节县,1,0,0,4,0,0
966,2020-01-28,福州,6,0,0,24,0,0
967,2020-01-28,抚州,1,0,0,9,0,0
968,2020-01-28,阜阳,2,0,0,23,0,0
969,2020-01-28,赣州,6,0,0,16,0,0
970,2020-01-28,广元,1,0,0,1,0,0
971,2020-01-28,广州,12,0,0,63,0,0
972,2020-01-28,贵阳,0,1,0,1,1,0
973,2020-01-28,桂林,1,0,0,16,0,0
974,2020-01-28,哈尔滨,1,0,0,11,0,0
975,2020-01-28,海淀区,2,0,0,23,0,0
976,2020-01-28,海口,2,0,0,9,0,0
977,2020-01-28,汉中,2,0,0,6,0,0
978,2020-01-28,杭州,19,0,0,51,0,0
979,2020-01-28,合川区,1,0,0,5,0,0
980,2020-01-28,合肥,13,0,0,29,0,0
981,2020-01-28,河源,1,0,0,1,0,0
982,2020-01-28,菏泽,3,0,0,7,0,0
983,2020-01-28,鹤壁,3,0,0,5,0,0
984,2020-01-28,衡水,1,0,0,3,0,0
985,2020-01-28,衡阳,10,0,0,17,0,0
986,2020-01-28,呼和浩特,2,0,0,2,0,0
987,2020-01-28,葫芦岛,1,0,0,3,0,0
988,2020-01-28,湖州,2,0,0,5,0,0
989,2020-01-28,怀化,2,0,0,18,0,0
990,2020-01-28,淮安,1,0,0,3,0,0
991,2020-01-28,黄冈,111,0,1,324,4,5
992,2020-01-28,黄浦区,1,0,0,3,0,0
993,2020-01-28,黄山,3,0,0,7,0,0
994,2020-01-28,黄石,33,0,0,86,0,1
995,2020-01-28,惠州,1,1,0,12,1,0
996,2020-01-28,鸡西,1,0,0,1,0,0
997,2020-01-28,吉安,1,0,0,4,1,0
998,2020-01-28,济南,1,0,0,11,0,0
999,2020-01-28,佳木斯,4,0,0,5,0,0
1000,2020-01-28,嘉兴,3,0,0,14,0,0
1001,2020-01-28,江北区,1,0,0,5,0,0
1002,2020-01-28,揭阳,2,0,0,6,0,0
1003,2020-01-28,金华,6,0,0,13,0,0
1004,2020-01-28,锦州,4,0,0,4,0,0
1005,2020-01-28,晋中,4,0,0,9,0,0
1006,2020-01-28,荆门,28,0,1,142,0,4
1007,2020-01-28,荆州,30,0,0,101,1,2
1008,2020-01-28,静安区,2,0,0,7,0,0
1009,2020-01-28,九江,7,0,0,16,0,0
1010,2020-01-28,开封,1,0,0,3,0,0
1011,2020-01-28,开州区,2,0,0,11,0,0
1012,2020-01-28,昆明,3,0,0,15,0,0
1013,2020-01-28,兰州,2,0,0,13,0,0
1014,2020-01-28,廊坊,3,0,0,9,0,0
1015,2020-01-28,丽水,1,0,0,6,0,0
1016,2020-01-28,临沂,7,0,0,15,0,0
1017,2020-01-28,六安,2,0,0,6,0,0
1018,2020-01-28,龙岩,1,0,0,1,0,0
1019,2020-01-28,娄底,4,0,0,13,0,0
1020,2020-01-28,泸州,1,0,0,5,0,0
1021,2020-01-28,马鞍山,1,0,0,11,0,0
1022,2020-01-28,茂名,2,0,0,2,0,0
1023,2020-01-28,梅州,1,0,0,4,0,0
1024,2020-01-28,门头沟区,1,0,0,1,0,0
1025,2020-01-28,南昌,8,0,0,25,0,0
1026,2020-01-28,南充,1,0,0,5,0,0
1027,2020-01-28,南京,4,0,0,14,0,0
1028,2020-01-28,南宁,2,0,0,7,0,0
1029,2020-01-28,南平,1,0,0,3,0,0
1030,2020-01-28,南阳,5,0,1,31,0,2
1031,2020-01-28,内江,1,0,0,4,0,0
1032,2020-01-28,宁波,3,0,0,20,0,0
1033,2020-01-28,宁德,1,0,0,7,0,0
1034,2020-01-28,平凉,1,0,0,1,0,0
1035,2020-01-28,莆田,4,0,0,14,0,0
1036,2020-01-28,濮阳,1,0,0,1,0,0
1037,2020-01-28,浦东新区,3,0,0,12,0,0
1038,2020-01-28,普洱,1,0,0,1,0,0
1039,2020-01-28,齐齐哈尔,1,0,0,3,0,0
1040,2020-01-28,綦江区,2,0,0,4,0,0
1041,2020-01-28,潜江,1,0,0,8,0,1
1042,2020-01-28,青岛,2,0,0,15,0,0
1043,2020-01-28,清远,1,0,0,6,0,0
1044,2020-01-28,琼中,1,0,0,1,0,0
1045,2020-01-28,衢州,3,0,0,8,0,0
1046,2020-01-28,曲靖,3,0,0,5,0,0
1047,2020-01-28,泉州,3,0,0,13,0,0
1048,2020-01-28,日照,1,0,0,7,0,0
1049,2020-01-28,三门峡,1,0,0,4,0,0
1050,2020-01-28,三明,4,0,0,8,0,0
1051,2020-01-28,厦门,2,0,0,6,0,0
1052,2020-01-28,汕头,1,0,0,6,0,0
1053,2020-01-28,商丘,7,0,0,14,0,0
1054,2020-01-28,上饶,2,0,0,9,0,0
1055,2020-01-28,邵阳,8,0,0,19,0,0
1056,2020-01-28,绍兴,12,0,0,19,0,0
1057,2020-01-28,深圳,14,0,0,63,4,0
1058,2020-01-28,神农架,2,0,0,3,0,0
1059,2020-01-28,十堰,23,0,0,88,0,0
1060,2020-01-28,石家庄,1,0,0,10,0,0
1061,2020-01-28,石柱县,1,0,0,7,0,0
1062,2020-01-28,苏州,8,0,0,20,1,0
1063,2020-01-28,随州,46,0,0,116,0,0
1064,2020-01-28,台湾,3,0,0,8,0,0
1065,2020-01-28,台州,18,0,0,40,0,0
1066,2020-01-28,泰安,2,0,0,3,0,0
1067,2020-01-28,泰州,4,0,0,8,0,0
1068,2020-01-28,唐山,2,0,0,3,0,0
1069,2020-01-28,天门,11,0,1,34,0,3
1070,2020-01-28,通化,1,0,0,1,0,0
1071,2020-01-28,外地来沪,7,1,0,41,4,1
1072,2020-01-28,万宁,1,0,0,8,0,0
1073,2020-01-28,万州区,2,0,0,17,0,0
1074,2020-01-28,威海,1,0,0,11,0,0
1075,2020-01-28,潍坊,2,0,0,5,0,0
1076,2020-01-28,温州,54,2,0,114,3,0
1077,2020-01-28,乌鲁木齐,1,0,0,6,0,0
1078,2020-01-28,无锡,3,0,0,9,0,0
1079,2020-01-28,芜湖,2,0,0,11,0,0
1080,2020-01-28,吴忠,1,0,0,3,0,0
1081,2020-01-28,梧州,0,1,0,4,1,0
1082,2020-01-28,武汉,315,0,19,1905,42,104
1083,2020-01-28,西安,3,0,0,18,0,0
1084,2020-01-28,西城区,1,0,0,9,0,0
1085,2020-01-28,西青区,1,0,0,2,0,0
1086,2020-01-28,仙桃,5,0,0,32,0,0
1087,2020-01-28,咸宁,21,0,0,112,0,0
1088,2020-01-28,咸阳,1,0,0,5,0,0
1089,2020-01-28,香港,2,0,0,10,0,0
1090,2020-01-28,湘潭,2,0,0,8,0,0
1091,2020-01-28,襄阳,61,0,0,131,0,0
1092,2020-01-28,孝感,101,0,2,274,0,3
1093,2020-01-28,新乡,1,0,0,7,0,0
1094,2020-01-28,新余,8,1,0,11,1,0
1095,2020-01-28,信阳,3,0,0,32,0,0
1096,2020-01-28,邢台,1,0,0,3,0,0
1097,2020-01-28,宿迁,1,0,0,4,0,0
